35 37485 37505 37518 323838 324136 565 540 541 0
35 38793 38797 38819 335608 335832 562 558 552 0
35 39314 39318 39340 339979 340203 562 558 552 0
35 39837 39841 39863 344398 344622 562 558 552 0
35 40358 40362 40384 348799 349023 562 558 552 0
35 46183 46187 46221 398400 398722 562 558 530 0
35 56737 56741 56775 487902 488224 562 558 530 0
35 67298 67302 67336 577237 577559 562 558 530 0
35 77852 77856 77890 666508 666830 562 558 530 0
36 1035 1044 1056 10357 10549 561 549 550 0
36 18260 18269 18281 157974 158166 561 549 550 0
36 18301 18305 18317 158336 158492 561 549 550 0
36 18383 18388 18400 159066 159230 561 549 550 0
36 36586 36590 36604 315341 315500 561 558 525 0
36 37485 37505 37518 323838 324136 565 540 541 0
37 1035 1044 1056 10357 10549 561 549 550 0
37 18260 18269 18281 157974 158166 561 549 550 0
37 18301 18305 18317 158336 158492 561 549 550 0
37 18383 18388 18400 159066 159230 561 549 550 0
37 36600 36604 36618 315455 315614 561 558 525 0
37 37499 37519 37532 323952 324250 565 540 541 0
38 1035 1044 1056 10357 10549 561 549 550 0
38 18260 18269 18281 157974 158166 561 549 550 0
38 18301 18305 18317 158336 158492 561 549 550 0
38 18383 18388 18400 159066 159230 561 549 550 0
38 36635 36639 36657 315751 315944 561 558 525 0
38 37595 37615 37628 324774 325072 565 540 541 0
38 38925 38929 38955 336729 336987 562 558 552 0
38 39487 39491 39517 341444 341702 562 558 552 0
38 40052 40056 40082 346217 346475 562 558 552 0
38 40614 40618 40644 350963 351221 562 558 552 0
38 46437 46441 46475 400546 400868 562 558 530 0
38 56950 56954 56988 489703 490025 562 558 530 0
38 67469 67473 67507 578685 579007 562 558 530 0
38 77982 77986 78020 667612 667934 562 558 530 0
39 1035 1044 1056 10357 10549 561 549 550 0
39 18260 18269 18281 157974 158166 561 549 550 0
39 18301 18305 18317 158336 158492 561 549 550 0
39 18383 18388 18400 159066 159230 561 549 550 0
39 36635 36639 36657 315751 315944 561 558 525 0
39 37595 37615 37628 324774 325072 565 540 541 0
40 1035 1044 1056 10357 10549 561 549 550 0
40 18260 18269 18281 157974 158166 561 549 550 0
40 18301 18305 18317 158336 158492 561 549 550 0
40 18383 18388 18400 159066 159230 561 549 550 0
40 36649 36653 36671 315865 316058 561 558 525 0
40 37609 37629 37642 324888 325186 565 540 541 0
41 1035 1044 1056 10357 10549 561 549 550 0
41 18260 18269 18281 157974 158166 561 549 550 0
41 18301 18305 18317 158336 158492 561 549 550 0
41 18383 18388 18400 159066 159230 561 549 550 0
41 36684 36688 36706 316161 316354 561 558 525 0
41 37705 37725 37738 325710 326008 565 540 541 0
41 39057 39061 39087 337849 338107 562 558 552 0
41 39661 39665 39691 342916 343174 562 558 552 0
41 40268 40272 40298 348043 348301 562 558 552 0
41 40872 40876 40902 353143 353401 562 558 552 0
41 46693 46697 46728 402708 403005 562 558 530 0
