0	0	0	5	4	1808	0	0	0	18	4294967295	3	1
1	0	0	5	4	1808	0	0	1	18	4294967295	2	1
2	0	0	5	4	1808	0	0	2	18	4294967295	1	1
3	0	0	5	4	1808	0	0	3	18	4294967295	1	1
4	0	0	5	4	1808	0	0	4	18	4294967295	1	1
5	0	0	5	4	1808	0	0	5	18	4294967295	1	1
6	0	0	5	4	1808	0	0	6	18	4294967295	1	1
7	0	0	5	4	1808	0	1	0	18	4294967295	3	1
8	0	0	5	4	1808	0	1	1	18	4294967295	2	1
9	0	0	5	4	1808	0	1	2	18	4294967295	1	1
10	0	0	5	4	1808	0	1	3	18	4294967295	1	1
11	0	0	5	4	1808	0	1	4	18	4294967295	1	1
12	0	0	5	4	1808	0	1	5	18	4294967295	1	1
13	0	0	5	4	1808	0	1	6	18	4294967295	1	1
14	0	0	5	4	1808	0	2	0	18	4294967295	3	1
15	0	0	5	4	1808	0	2	1	18	4294967295	2	1
16	0	0	5	4	1808	0	2	2	18	4294967295	1	1
17	0	0	5	4	1808	0	2	3	18	4294967295	1	1
18	0	0	5	4	1808	0	2	4	18	4294967295	1	1
19	0	0	5	4	1808	0	2	5	18	4294967295	1	1
20	0	0	5	4	1808	0	2	6	18	4294967295	1	1
21	0	0	5	4	1808	0	3	0	18	4294967295	3	1
22	0	0	5	4	1808	0	3	1	18	4294967295	2	1
23	0	0	5	4	1808	0	3	2	18	4294967295	1	1
24	0	0	5	4	1808	0	3	3	18	4294967295	1	1
25	0	0	5	4	1808	0	3	4	18	4294967295	1	1
26	0	0	5	4	1808	0	3	5	18	4294967295	1	1
27	0	0	5	4	1808	0	3	6	18	4294967295	1	1
28	0	0	5	4	1808	0	4	0	18	36	3	1
29	0	0	5	4	1808	0	4	1	18	14	2	1
30	0	0	5	4	1808	0	4	2	18	18	1	1
31	0	0	5	4	1808	0	4	3	18	30	1	1
32	0	0	5	4	1808	0	4	4	18	30	1	1
33	0	0	5	4	1808	0	4	5	18	30	1	1
34	0	0	5	4	1808	0	4	6	18	30	1	1
35	0	0	5	4	1808	0	5	0	18	4294967295	3	1
36	0	0	5	4	1808	0	5	1	18	4294967295	2	1
37	0	0	5	4	1808	0	5	2	18	4294967295	1	1
38	0	0	5	4	1808	0	5	3	18	4294967295	1	1
39	0	0	5	4	1808	0	5	4	18	4294967295	1	1
