0	0	0	5	4	0	0	0	7	18	30	3	1
1	0	0	5	4	0	0	1	7	18	12	2	1
2	0	0	5	4	0	0	1	0	18	16	5	1
3	0	0	5	4	0	0	2	7	18	18	1	1
4	0	0	5	4	0	0	2	0	18	30	4	1
5	0	0	5	4	0	0	2	1	18	12	3	1
6	0	0	5	4	0	0	3	7	18	30	1	1
7	0	0	5	4	0	0	3	0	18	50	4	1
8	0	0	5	4	0	0	3	1	18	24	3	1
9	0	0	5	4	0	0	3	2	18	20	2	1
10	0	0	5	4	0	0	4	7	18	30	1	1
11	0	0	5	4	0	0	4	0	18	50	4	1
12	0	0	5	4	0	0	4	1	18	24	3	1
13	0	0	5	4	0	0	4	2	18	20	2	1
14	0	0	5	4	0	0	4	3	18	30	2	1
15	0	0	5	4	0	0	5	7	18	30	1	1
16	0	0	5	4	0	0	5	0	18	50	4	1
17	0	0	5	4	0	0	5	1	18	24	3	1
18	0	0	5	4	0	0	5	2	18	20	2	1
19	0	0	5	4	0	0	5	3	18	30	2	1
20	0	0	5	4	0	0	5	4	18	30	2	1
21	0	0	5	4	0	0	6	7	18	30	1	1
22	0	0	5	4	0	0	6	0	18	50	4	1
23	0	0	5	4	0	0	6	1	18	24	3	1
24	0	0	5	4	0	0	6	2	18	20	2	1
25	0	0	5	4	0	0	6	3	18	30	2	1
26	0	0	5	4	0	0	6	4	18	30	2	1
27	0	0	5	4	0	0	6	5	18	30	2	1
28	1	0	7	6	0	0	0	7	30	54	5	1
29	1	0	7	6	0	0	1	7	30	20	3	1
30	1	0	7	6	0	0	1	0	30	28	8	1
31	1	0	7	6	0	0	2	7	30	30	2	1
32	1	0	7	6	0	0	2	0	30	54	7	1
33	1	0	7	6	0	0	2	1	30	20	5	1
34	1	0	7	6	0	0	3	7	30	50	1	1
35	1	0	7	6	0	0	3	0	30	90	6	1
36	1	0	7	6	0	0	3	1	30	40	4	1
37	1	0	7	6	0	0	3	2	30	36	3	1
38	1	0	7	6	0	0	4	7	30	50	1	1
39	1	0	7	6	0	0	4	0	30	90	6	1
40	1	0	7	6	0	0	4	1	30	40	4	1
41	1	0	7	6	0	0	4	2	30	36	3	1
42	1	0	7	6	0	0	4	3	30	50	2	1
43	1	0	7	6	0	0	5	7	30	50	1	1
44	1	0	7	6	0	0	5	0	30	90	6	1
45	1	0	7	6	0	0	5	1	30	40	4	1
46	1	0	7	6	0	0	5	2	30	36	3	1
47	1	0	7	6	0	0	5	3	30	50	2	1
48	1	0	7	6	0	0	5	4	30	50	2	1
49	1	0	7	6	0	0	6	7	30	50	1	1
50	1	0	7	6	0	0	6	0	30	90	6	1
51	1	0	7	6	0	0	6	1	30	40	4	1
52	1	0	7	6	0	0	6	2	30	36	3	1
53	1	0	7	6	0	0	6	3	30	50	2	1
54	1	0	7	6	0	0	6	4	30	50	2	1
55	1	0	7	6	0	0	6	5	30	50	2	1
56	2	0	9	8	0	0	0	7	70	130	7	1
57	2	0	9	8	0	0	1	7	70	56	4	1
58	2	0	9	8	0	0	1	0	70	68	11	1
59	2	0	9	8	0	0	2	7	70	48	2	1
60	2	0	9	8	0	0	2	0	70	84	9	1
61	2	0	9	8	0	0	2	1	70	34	6	1
62	2	0	9	8	0	0	3	7	70	70	1	1
63	2	0	9	8	0	0	3	0	70	130	8	1
64	2	0	9	8	0	0	3	1	70	56	5	1
65	2	0	9	8	0	0	3	2	70	48	3	1
66	2	0	9	8	0	0	4	7	70	98	1	1
67	2	0	9	8	0	0	4	0	70	182	8	1
68	2	0	9	8	0	0	4	1	70	84	5	1
69	2	0	9	8	0	0	4	2	70	60	3	1
70	2	0	9	8	0	0	4	3	70	72	2	1
71	2	0	9	8	0	0	5	7	70	98	1	1
72	2	0	9	8	0	0	5	0	70	182	8	1
73	2	0	9	8	0	0	5	1	70	84	5	1
74	2	0	9	8	0	0	5	2	70	60	3	1
75	2	0	9	8	0	0	5	3	70	72	2	1
76	2	0	9	8	0	0	5	4	70	98	2	1
77	2	0	9	8	0	0	6	7	70	98	1	1
78	2	0	9	8	0	0	6	0	70	182	8	1
79	2	0	9	8	0	0	6	1	70	84	5	1
80	2	0	9	8	0	0	6	2	70	60	3	1
81	2	0	9	8	0	0	6	3	70	72	2	1
82	2	0	9	8	0	0	6	4	70	98	2	1
83	2	0	9	8	0	0	6	5	70	98	2	1
84	3	0	11	10	0	0	0	7	90	170	9	1
85	3	0	11	10	0	0	1	7	90	72	5	1
86	3	0	11	10	0	0	1	0	90	88	14	1
87	3	0	11	10	0	0	2	7	90	64	3	1
88	3	0	11	10	0	0	2	0	90	112	12	1
89	3	0	11	10	0	0	2	1	90	46	8	1
90	3	0	11	10	0	0	3	7	90	90	2	1
91	3	0	11	10	0	0	3	0	90	170	11	1
92	3	0	11	10	0	0	3	1	90	72	7	1
93	3	0	11	10	0	0	3	2	90	64	5	1
94	3	0	11	10	0	0	4	7	90	126	1	1
95	3	0	11	10	0	0	4	0	90	238	10	1
96	3	0	11	10	0	0	4	1	90	108	6	1
97	3	0	11	10	0	0	4	2	90	84	4	1
98	3	0	11	10	0	0	4	3	90	96	3	1
99	3	0	11	10	0	0	5	7	90	126	1	1
100	3	0	11	10	0	0	5	0	90	238	10	1
101	3	0	11	10	0	0	5	1	90	108	6	1
102	3	0	11	10	0	0	5	2	90	84	4	1
103	3	0	11	10	0	0	5	3	90	96	3	1
104	3	0	11	10	0	0	5	4	90	126	2	1
105	3	0	11	10	0	0	6	7	90	126	1	1
106	3	0	11	10	0	0	6	0	90	238	10	1
107	3	0	11	10	0	0	6	1	90	108	6	1
108	3	0	11	10	0	0	6	2	90	84	4	1
109	3	0	11	10	0	0	6	3	90	96	3	1
110	3	0	11	10	0	0	6	4	90	126	2	1
111	3	0	11	10	0	0	6	5	90	126	2	1
112	4	0	13	12	0	0	0	7	110	210	11	1
113	4	0	13	12	0	0	1	7	110	88	6	1
114	4	0	13	12	0	0	1	0	110	108	17	1
115	4	0	13	12	0	0	2	7	110	76	3	1
116	4	0	13	12	0	0	2	0	110	136	14	1
117	4	0	13	12	0	0	2	1	110	54	9	1
118	4	0	13	12	0	0	3	7	110	110	2	1
119	4	0	13	12	0	0	3	0	110	210	13	1
120	4	0	13	12	0	0	3	1	110	88	8	1
121	4	0	13	12	0	0	3	2	110	76	5	1
122	4	0	13	12	0	0	4	7	110	154	1	1
123	4	0	13	12	0	0	4	0	110	294	12	1
124	4	0	13	12	0	0	4	1	110	132	7	1
125	4	0	13	12	0	0	4	2	110	96	4	1
126	4	0	13	12	0	0	4	3	110	116	3	1
127	4	0	13	12	0	0	5	7	110	154	1	1
128	4	0	13	12	0	0	5	0	110	294	12	1
129	4	0	13	12	0	0	5	1	110	132	7	1
130	4	0	13	12	0	0	5	2	110	96	4	1
131	4	0	13	12	0	0	5	3	110	116	3	1
132	4	0	13	12	0	0	5	4	110	154	2	1
133	4	0	13	12	0	0	6	7	110	154	1	1
134	4	0	13	12	0	0	6	0	110	294	12	1
135	4	0	13	12	0	0	6	1	110	132	7	1
136	4	0	13	12	0	0	6	2	110	96	4	1
137	4	0	13	12	0	0	6	3	110	116	3	1
138	4	0	13	12	0	0	6	4	110	154	2	1
139	4	0	13	12	0	0	6	5	110	154	2	1
140	5	0	15	14	0	0	0	7	130	250	13	1
141	5	0	15	14	0	0	1	7	130	104	7	1
142	5	0	15	14	0	0	1	0	130	128	20	1
143	5	0	15	14	0	0	2	7	130	92	4	1
144	5	0	15	14	0	0	2	0	130	164	17	1
145	5	0	15	14	0	0	2	1	130	66	11	1
146	5	0	15	14	0	0	3	7	130	130	2	1
147	5	0	15	14	0	0	3	0	130	250	15	1
148	5	0	15	14	0	0	3	1	130	104	9	1
149	5	0	15	14	0	0	3	2	130	92	6	1
150	5	0	15	14	0	0	4	7	130	182	1	1
151	5	0	15	14	0	0	4	0	130	350	14	1
152	5	0	15	14	0	0	4	1	130	156	8	1
153	5	0	15	14	0	0	4	2	130	120	5	1
154	5	0	15	14	0	0	4	3	130	136	3	1
155	5	0	15	14	0	0	5	7	130	182	1	1
156	5	0	15	14	0	0	5	0	130	350	14	1
157	5	0	15	14	0	0	5	1	130	156	8	1
158	5	0	15	14	0	0	5	2	130	120	5	1
159	5	0	15	14	0	0	5	3	130	136	3	1
160	5	0	15	14	0	0	5	4	130	182	2	1
161	5	0	15	14	0	0	6	7	130	182	1	1
162	5	0	15	14	0	0	6	0	130	350	14	1
163	5	0	15	14	0	0	6	1	130	156	8	1
164	5	0	15	14	0	0	6	2	130	120	5	1
165	5	0	15	14	0	0	6	3	130	136	3	1
166	5	0	15	14	0	0	6	4	130	182	2	1
167	5	0	15	14	0	0	6	5	130	182	2	1
168	6	0	17	16	0	0	0	7	210	406	15	1
169	6	0	17	16	0	0	1	7	210	180	8	1
170	6	0	17	16	0	0	1	0	210	208	23	1
171	6	0	17	16	0	0	2	7	210	132	4	1
172	6	0	17	16	0	0	2	0	210	216	19	1
173	6	0	17	16	0	0	2	1	210	102	12	1
174	6	0	17	16	0	0	3	7	210	156	2	1
175	6	0	17	16	0	0	3	0	210	296	17	1
176	6	0	17	16	0	0	3	1	210	126	10	1
177	6	0	17	16	0	0	3	2	210	110	6	1
178	6	0	17	16	0	0	4	7	210	210	1	1
179	6	0	17	16	0	0	4	0	210	406	16	1
180	6	0	17	16	0	0	4	1	210	180	9	1
181	6	0	17	16	0	0	4	2	210	132	5	1
182	6	0	17	16	0	0	4	3	210	156	3	1
183	6	0	17	16	0	0	5	7	210	270	1	1
184	6	0	17	16	0	0	5	0	210	522	16	1
185	6	0	17	16	0	0	5	1	210	240	9	1
186	6	0	17	16	0	0	5	2	210	160	5	1
187	6	0	17	16	0	0	5	3	210	168	3	1
188	6	0	17	16	0	0	5	4	210	212	2	1
189	6	0	17	16	0	0	6	7	210	270	1	1
190	6	0	17	16	0	0	6	0	210	522	16	1
191	6	0	17	16	0	0	6	1	210	240	9	1
192	6	0	17	16	0	0	6	2	210	160	5	1
193	6	0	17	16	0	0	6	3	210	168	3	1
194	6	0	17	16	0	0	6	4	210	212	2	1
195	6	0	17	16	0	0	6	5	210	270	2	1
196	7	0	19	18	0	0	0	7	238	462	17	1
197	7	0	19	18	0	0	1	7	238	204	9	1
198	7	0	19	18	0	0	1	0	238	236	26	1
199	7	0	19	18	0	0	2	7	238	156	5	1
200	7	0	19	18	0	0	2	0	238	252	22	1
201	7	0	19	18	0	0	2	1	238	122	14	1
202	7	0	19	18	0	0	3	7	238	180	3	1
203	7	0	19	18	0	0	3	0	238	340	20	1
204	7	0	19	18	0	0	3	1	238	146	12	1
205	7	0	19	18	0	0	3	2	238	130	8	1
206	7	0	19	18	0	0	4	7	238	238	2	1
207	7	0	19	18	0	0	4	0	238	462	19	1
208	7	0	19	18	0	0	4	1	238	204	11	1
209	7	0	19	18	0	0	4	2	238	156	7	1
210	7	0	19	18	0	0	4	3	238	180	5	1
211	7	0	19	18	0	0	5	7	238	306	1	1
212	7	0	19	18	0	0	5	0	238	594	18	1
213	7	0	19	18	0	0	5	1	238	272	10	1
214	7	0	19	18	0	0	5	2	238	192	6	1
215	7	0	19	18	0	0	5	3	238	200	4	1
216	7	0	19	18	0	0	5	4	238	244	3	1
217	7	0	19	18	0	0	6	7	238	306	1	1
218	7	0	19	18	0	0	6	0	238	594	18	1
219	7	0	19	18	0	0	6	1	238	272	10	1
220	7	0	19	18	0	0	6	2	238	192	6	1
221	7	0	19	18	0	0	6	3	238	200	4	1
222	7	0	19	18	0	0	6	4	238	244	3	1
223	7	0	19	18	0	0	6	5	238	306	2	1
224	8	0	21	20	0	0	0	7	266	518	19	1
225	8	0	21	20	0	0	1	7	266	228	10	1
226	8	0	21	20	0	0	1	0	266	264	29	1
227	8	0	21	20	0	0	2	7	266	168	5	1
228	8	0	21	20	0	0	2	0	266	276	24	1
229	8	0	21	20	0	0	2	1	266	130	15	1
230	8	0	21	20	0	0	3	7	266	200	3	1
231	8	0	21	20	0	0	3	0	266	380	22	1
232	8	0	21	20	0	0	3	1	266	162	13	1
233	8	0	21	20	0	0	3	2	266	142	8	1
234	8	0	21	20	0	0	4	7	266	266	2	1
235	8	0	21	20	0	0	4	0	266	518	21	1
236	8	0	21	20	0	0	4	1	266	228	12	1
237	8	0	21	20	0	0	4	2	266	168	7	1
238	8	0	21	20	0	0	4	3	266	200	5	1
239	8	0	21	20	0	0	5	7	266	342	1	1
240	8	0	21	20	0	0	5	0	266	666	20	1
241	8	0	21	20	0	0	5	1	266	304	11	1
242	8	0	21	20	0	0	5	2	266	204	6	1
243	8	0	21	20	0	0	5	3	266	220	4	1
244	8	0	21	20	0	0	5	4	266	272	3	1
245	8	0	21	20	0	0	6	7	266	342	1	1
246	8	0	21	20	0	0	6	0	266	666	20	1
247	8	0	21	20	0	0	6	1	266	304	11	1
248	8	0	21	20	0	0	6	2	266	204	6	1
249	8	0	21	20	0	0	6	3	266	220	4	1
250	8	0	21	20	0	0	6	4	266	272	3	1
251	8	0	21	20	0	0	6	5	266	342	2	1
252	9	0	23	22	0	0	0	7	294	574	21	1
253	9	0	23	22	0	0	1	7	294	252	11	1
254	9	0	23	22	0	0	1	0	294	292	32	1
255	9	0	23	22	0	0	2	7	294	192	6	1
256	9	0	23	22	0	0	2	0	294	312	27	1
257	9	0	23	22	0	0	2	1	294	150	17	1
258	9	0	23	22	0	0	3	7	294	220	3	1
259	9	0	23	22	0	0	3	0	294	420	24	1
260	9	0	23	22	0	0	3	1	294	178	14	1
261	9	0	23	22	0	0	3	2	294	158	9	1
262	9	0	23	22	0	0	4	7	294	294	2	1
263	9	0	23	22	0	0	4	0	294	574	23	1
264	9	0	23	22	0	0	4	1	294	252	13	1
265	9	0	23	22	0	0	4	2	294	192	8	1
266	9	0	23	22	0	0	4	3	294	220	5	1
267	9	0	23	22	0	0	5	7	294	378	1	1
268	9	0	23	22	0	0	5	0	294	738	22	1
269	9	0	23	22	0	0	5	1	294	336	12	1
270	9	0	23	22	0	0	5	2	294	236	7	1
271	9	0	23	22	0	0	5	3	294	240	4	1
272	9	0	23	22	0	0	5	4	294	300	3	1
273	9	0	23	22	0	0	6	7	294	378	1	1
274	9	0	23	22	0	0	6	0	294	738	22	1
275	9	0	23	22	0	0	6	1	294	336	12	1
276	9	0	23	22	0	0	6	2	294	236	7	1
277	9	0	23	22	0	0	6	3	294	240	4	1
278	9	0	23	22	0	0	6	4	294	300	3	1
279	9	0	23	22	0	0	6	5	294	378	2	1
280	10	0	25	24	0	0	0	7	322	630	23	1
281	10	0	25	24	0	0	1	7	322	276	12	1
282	10	0	25	24	0	0	1	0	322	320	35	1
283	10	0	25	24	0	0	2	7	322	204	6	1
284	10	0	25	24	0	0	2	0	322	336	29	1
285	10	0	25	24	0	0	2	1	322	158	18	1
286	10	0	25	24	0	0	3	7	322	240	3	1
287	10	0	25	24	0	0	3	0	322	460	26	1
288	10	0	25	24	0	0	3	1	322	194	15	1
289	10	0	25	24	0	0	3	2	322	170	9	1
290	10	0	25	24	0	0	4	7	322	322	2	1
291	10	0	25	24	0	0	4	0	322	630	25	1
292	10	0	25	24	0	0	4	1	322	276	14	1
293	10	0	25	24	0	0	4	2	322	204	8	1
294	10	0	25	24	0	0	4	3	322	240	5	1
295	10	0	25	24	0	0	5	7	322	414	1	1
296	10	0	25	24	0	0	5	0	322	810	24	1
297	10	0	25	24	0	0	5	1	322	368	13	1
298	10	0	25	24	0	0	5	2	322	248	7	1
299	10	0	25	24	0	0	5	3	322	260	4	1
300	10	0	25	24	0	0	5	4	322	328	3	1
301	10	0	25	24	0	0	6	7	322	414	1	1
302	10	0	25	24	0	0	6	0	322	810	24	1
303	10	0	25	24	0	0	6	1	322	368	13	1
304	10	0	25	24	0	0	6	2	322	248	7	1
305	10	0	25	24	0	0	6	3	322	260	4	1
306	10	0	25	24	0	0	6	4	322	328	3	1
307	10	0	25	24	0	0	6	5	322	414	2	1
308	11	0	27	26	0	0	0	7	350	686	25	1
309	11	0	27	26	0	0	1	7	350	300	13	1
310	11	0	27	26	0	0	1	0	350	348	38	1
311	11	0	27	26	0	0	2	7	350	228	7	1
312	11	0	27	26	0	0	2	0	350	372	32	1
313	11	0	27	26	0	0	2	1	350	178	20	1
314	11	0	27	26	0	0	3	7	350	264	4	1
315	11	0	27	26	0	0	3	0	350	504	29	1
316	11	0	27	26	0	0	3	1	350	214	17	1
317	11	0	27	26	0	0	3	2	350	190	11	1
318	11	0	27	26	0	0	4	7	350	350	2	1
